"","phylum","class","order","family","genus","species","specificEpithet","sex","sampleSizeValue","inTextReference","publicationYear","fullReference","body.mass","body.mass...units","body.mass...minimum","body.mass...maximum","body.mass...method","body.mass...comments","body.mass...metadata.comment","original.body.mass","original.body.mass...units","metabolic.rate","metabolic.rate...units","metabolic.rate...minimum","metabolic.rate...maximum","metabolic.rate...method","metabolic.rate...comments","metabolic.rate...metadata.comment","original.metabolic.rate","original.metabolic.rate...units","original.respiratoryQuotient","original.temperature","mass.specific.metabolic.rate","mass.specific.metabolic.rate...units","brain.size","brain.size...units","brain.size...minimum","brain.size...maximum","brain.size...method","brain.size...comments","brain.size...metadata.comment","original.brain.size","original.brain.size...units"
"1908","Chordata","Mammalia","Carnivora","Felidae","Caracal","Caracal caracal","caracal","",1,"Warnke, 1908","1908","Warnke, P. (1908). Mitteilung neuer Gehirn-und Körpergewichtsbestimmungen bei Saugern. J. Psychol. Neurol., 13, 355-403.",7.67,"kg",NA,NA,"","",NA,"7670","g",NA,"",NA,NA,"","","",NA,"",NA,"",NA,"",0.0519,"kg",NA,NA,"","","German?",51.9,"g"
"1909","Chordata","Mammalia","Carnivora","Felidae","Felis","Felis silvestris","silvestris","",1,"Warnke, 1908","1908","Warnke, P. (1908). Mitteilung neuer Gehirn-und Körpergewichtsbestimmungen bei Saugern. J. Psychol. Neurol., 13, 355-403.",3.96,"kg",NA,NA,"","",NA,"3960","g",NA,"",NA,NA,"","","",NA,"",NA,"",NA,"",0.032,"kg",NA,NA,"","Felis domestica","German?",32,"g"
"1910","Chordata","Mammalia","Carnivora","Felidae","Felis","Felis silvestris","silvestris","",1,"Warnke, 1908","1908","Warnke, P. (1908). Mitteilung neuer Gehirn-und Körpergewichtsbestimmungen bei Saugern. J. Psychol. Neurol., 13, 355-403.",3.62,"kg",NA,NA,"","",NA,"3620","g",NA,"",NA,NA,"","","",NA,"",NA,"",NA,"",0.03,"kg",NA,NA,"","","German?",30,"g"
"1911","Chordata","Mammalia","Carnivora","Felidae","Felis","Felis silvestris","silvestris","",1,"Warnke, 1908","1908","Warnke, P. (1908). Mitteilung neuer Gehirn-und Körpergewichtsbestimmungen bei Saugern. J. Psychol. Neurol., 13, 355-403.",3.46,"kg",NA,NA,"","",NA,"3460","g",NA,"",NA,NA,"","","",NA,"",NA,"",NA,"",0.0251,"kg",NA,NA,"","","German?",25.1,"g"
"1912","Chordata","Mammalia","Carnivora","Felidae","Felis","Felis silvestris","silvestris","",1,"Warnke, 1908","1908","Warnke, P. (1908). Mitteilung neuer Gehirn-und Körpergewichtsbestimmungen bei Saugern. J. Psychol. Neurol., 13, 355-403.",3.743,"kg",NA,NA,"","",NA,"3743","g",NA,"",NA,NA,"","","",NA,"",NA,"",NA,"",0.0328,"kg",NA,NA,"","","German?",32.8,"g"
"1913","Chordata","Mammalia","Carnivora","Felidae","Felis","Felis silvestris","silvestris","",1,"Warnke, 1908","1908","Warnke, P. (1908). Mitteilung neuer Gehirn-und Körpergewichtsbestimmungen bei Saugern. J. Psychol. Neurol., 13, 355-403.",2.577,"kg",NA,NA,"","",NA,"2577","g",NA,"",NA,NA,"","","",NA,"",NA,"",NA,"",0.0285,"kg",NA,NA,"","","German?",28.5,"g"
"1914","Chordata","Mammalia","Carnivora","Felidae","Felis","Felis silvestris","silvestris","",1,"Warnke, 1908","1908","Warnke, P. (1908). Mitteilung neuer Gehirn-und Körpergewichtsbestimmungen bei Saugern. J. Psychol. Neurol., 13, 355-403.",3.48,"kg",NA,NA,"","",NA,"3480","g",NA,"",NA,NA,"","","",NA,"",NA,"",NA,"",0.0252,"kg",NA,NA,"","","German?",25.2,"g"
"1915","Chordata","Mammalia","Carnivora","Felidae","Felis","Felis silvestris","silvestris","",1,"Warnke, 1908","1908","Warnke, P. (1908). Mitteilung neuer Gehirn-und Körpergewichtsbestimmungen bei Saugern. J. Psychol. Neurol., 13, 355-403.",3.58,"kg",NA,NA,"","",NA,"3580","g",NA,"",NA,NA,"","","",NA,"",NA,"",NA,"",0.0248,"kg",NA,NA,"","","German?",24.8,"g"
"1916","Chordata","Mammalia","Carnivora","Felidae","Felis","Felis silvestris","silvestris","",1,"Warnke, 1908","1908","Warnke, P. (1908). Mitteilung neuer Gehirn-und Körpergewichtsbestimmungen bei Saugern. J. Psychol. Neurol., 13, 355-403.",2.58,"kg",NA,NA,"","",NA,"2580","g",NA,"",NA,NA,"","","",NA,"",NA,"",NA,"",0.0215,"kg",NA,NA,"","","German?",21.5,"g"
"1917","Chordata","Mammalia","Carnivora","Felidae","Panthera","Panthera leo","leo","",1,"Warnke, 1908","1908","Warnke, P. (1908). Mitteilung neuer Gehirn-und Körpergewichtsbestimmungen bei Saugern. J. Psychol. Neurol., 13, 355-403.",84,"kg",NA,NA,"","",NA,"84000","g",NA,"",NA,NA,"","","",NA,"",NA,"",NA,"",0.2595,"kg",NA,NA,"","Uncia leo","German?",259.5,"g"
"1918","Chordata","Mammalia","Rodentia","Sciuridae","Rubrisciurus","Rubrisciurus rubriventer","rubriventer","",1,"Warnke, 1908","1908","Warnke, P. (1908). Mitteilung neuer Gehirn-und Körpergewichtsbestimmungen bei Saugern. J. Psychol. Neurol., 13, 355-403.",0.365,"kg",NA,NA,"","",NA,"365","g",NA,"",NA,NA,"","","",NA,"",NA,"",NA,"",0.0069,"kg",NA,NA,"","Parasciurus rufiventer","German?",6.9,"g"
"1919","Chordata","Mammalia","Rodentia","Sciuridae","Rubrisciurus","Rubrisciurus rubriventer","rubriventer","",1,"Warnke, 1908","1908","Warnke, P. (1908). Mitteilung neuer Gehirn-und Körpergewichtsbestimmungen bei Saugern. J. Psychol. Neurol., 13, 355-403.",0.365,"kg",NA,NA,"","",NA,"365","g",NA,"",NA,NA,"","","",NA,"",NA,"",NA,"",0.0065,"kg",NA,NA,"","","German?",6.5,"g"
"1920","Chordata","Mammalia","Rodentia","Sciuridae","Sciurus","Sciurus niger","niger","",1,"Warnke, 1908","1908","Warnke, P. (1908). Mitteilung neuer Gehirn-und Körpergewichtsbestimmungen bei Saugern. J. Psychol. Neurol., 13, 355-403.",0.328,"kg",NA,NA,"","",NA,"328","g",NA,"",NA,NA,"","","",NA,"",NA,"",NA,"",0.0072,"kg",NA,NA,"","Sciurus cinereus","German?",7.2,"g"
"1921","Chordata","Mammalia","Rodentia","Sciuridae","Marmota","Marmota sibirica","sibirica","",1,"Warnke, 1908","1908","Warnke, P. (1908). Mitteilung neuer Gehirn-und Körpergewichtsbestimmungen bei Saugern. J. Psychol. Neurol., 13, 355-403.",1.89,"kg",NA,NA,"","",NA,"1890","g",NA,"",NA,NA,"","","",NA,"",NA,"",NA,"",0.0181,"kg",NA,NA,"","","German?",18.1,"g"
"1922","Chordata","Mammalia","Rodentia","Sciuridae","Ictidomys","Ictidomys tridecemlineatus","tridecemlineatus","",1,"Warnke, 1908","1908","Warnke, P. (1908). Mitteilung neuer Gehirn-und Körpergewichtsbestimmungen bei Saugern. J. Psychol. Neurol., 13, 355-403.",0.2,"kg",NA,NA,"","",NA,"200","g",NA,"",NA,NA,"","","",NA,"",NA,"",NA,"",0.0022,"kg",NA,NA,"","","German?",2.2,"g"
"1923","Chordata","Mammalia","Rodentia","Sciuridae","Ictidomys","Ictidomys tridecemlineatus","tridecemlineatus","",1,"Warnke, 1908","1908","Warnke, P. (1908). Mitteilung neuer Gehirn-und Körpergewichtsbestimmungen bei Saugern. J. Psychol. Neurol., 13, 355-403.",0.115,"kg",NA,NA,"","",NA,"115","g",NA,"",NA,NA,"","","",NA,"",NA,"",NA,"",0.0024,"kg",NA,NA,"","","German?",2.4,"g"
"1924","Chordata","Mammalia","Rodentia","Gliridae","Glis","Glis glis","glis","",1,"Warnke, 1908","1908","Warnke, P. (1908). Mitteilung neuer Gehirn-und Körpergewichtsbestimmungen bei Saugern. J. Psychol. Neurol., 13, 355-403.",0.148,"kg",NA,NA,"","",NA,"148","g",NA,"",NA,NA,"","","",NA,"",NA,"",NA,"",0.0019,"kg",NA,NA,"","Myoxus glis","German?",1.9,"g"
"1925","Chordata","Mammalia","Rodentia","Cricetidae","Cricetus","Cricetus cricetus","cricetus","",1,"Warnke, 1908","1908","Warnke, P. (1908). Mitteilung neuer Gehirn-und Körpergewichtsbestimmungen bei Saugern. J. Psychol. Neurol., 13, 355-403.",0.297,"kg",NA,NA,"","",NA,"297","g",NA,"",NA,NA,"","","",NA,"",NA,"",NA,"",0.0022,"kg",NA,NA,"","","German?",2.2,"g"
"1926","Chordata","Mammalia","Rodentia","Muridae","Rattus","Rattus norvegicus","norvegicus","",1,"Warnke, 1908","1908","Warnke, P. (1908). Mitteilung neuer Gehirn-und Körpergewichtsbestimmungen bei Saugern. J. Psychol. Neurol., 13, 355-403.",0.465,"kg",NA,NA,"","",NA,"465","g",NA,"",NA,NA,"","","",NA,"",NA,"",NA,"",0.00875,"kg",NA,NA,"","Epimys norwegicus","German?",8.75,"g"
"1927","Chordata","Mammalia","Rodentia","Muridae","Rattus","Rattus norvegicus","norvegicus","",1,"Warnke, 1908","1908","Warnke, P. (1908). Mitteilung neuer Gehirn-und Körpergewichtsbestimmungen bei Saugern. J. Psychol. Neurol., 13, 355-403.",0.254,"kg",NA,NA,"","",NA,"254","g",NA,"",NA,NA,"","","",NA,"",NA,"",NA,"",0.0073,"kg",NA,NA,"","","German?",7.3,"g"
"1928","Chordata","Mammalia","Rodentia","Muridae","Gerbillus","Gerbillus gerbillus","gerbillus","",1,"Warnke, 1908","1908","Warnke, P. (1908). Mitteilung neuer Gehirn-und Körpergewichtsbestimmungen bei Saugern. J. Psychol. Neurol., 13, 355-403.",0.095,"kg",NA,NA,"","",NA,"95","g",NA,"",NA,NA,"","","",NA,"",NA,"",NA,"",0.0034,"kg",NA,NA,"","","German?",3.4,"g"
"1929","Chordata","Mammalia","Rodentia","Gliridae","Muscardinus","Muscardinus avellanarius","avellanarius","",1,"Warnke, 1908","1908","Warnke, P. (1908). Mitteilung neuer Gehirn-und Körpergewichtsbestimmungen bei Saugern. J. Psychol. Neurol., 13, 355-403.",0.013,"kg",NA,NA,"","",NA,"13","g",NA,"",NA,NA,"","","",NA,"",NA,"",NA,"",5e-04,"kg",NA,NA,"","Muscarinus avellanarius","German?",0.5,"g"
"1930","Chordata","Mammalia","Rodentia","Dipodidae","Allactaga","Allactaga saliens","saliens","",1,"Warnke, 1908","1908","Warnke, P. (1908). Mitteilung neuer Gehirn-und Körpergewichtsbestimmungen bei Saugern. J. Psychol. Neurol., 13, 355-403.",0.193,"kg",NA,NA,"","",NA,"193","g",NA,"",NA,NA,"","","",NA,"",NA,"",NA,"",0.0035,"kg",NA,NA,"","","German?",3.5,"g"
"1931","Chordata","Mammalia","Rodentia","Dipodidae","Jaculus","Jaculus orientalis","orientalis","",1,"Warnke, 1908","1908","Warnke, P. (1908). Mitteilung neuer Gehirn-und Körpergewichtsbestimmungen bei Saugern. J. Psychol. Neurol., 13, 355-403.",0.098,"kg",NA,NA,"","",NA,"98","g",NA,"",NA,NA,"","","",NA,"",NA,"",NA,"",0.0025,"kg",NA,NA,"","","German?",2.5,"g"
"1932","Chordata","Mammalia","Rodentia","Capromyidae","Capromys","Capromys pilorides","pilorides","",1,"Warnke, 1908","1908","Warnke, P. (1908). Mitteilung neuer Gehirn-und Körpergewichtsbestimmungen bei Saugern. J. Psychol. Neurol., 13, 355-403.",0.155,"kg",NA,NA,"","",NA,"155","g",NA,"",NA,NA,"","","",NA,"",NA,"",NA,"",0.0045,"kg",NA,NA,"","","German?",4.5,"g"
"1933","Chordata","Mammalia","Rodentia","Hystricidae","Atherurus","Atherurus africanus","africanus","",1,"Warnke, 1908","1908","Warnke, P. (1908). Mitteilung neuer Gehirn-und Körpergewichtsbestimmungen bei Saugern. J. Psychol. Neurol., 13, 355-403.",3.629,"kg",NA,NA,"","",NA,"3629","g",NA,"",NA,NA,"","","",NA,"",NA,"",NA,"",0.0253,"kg",NA,NA,"","","German?",25.3,"g"
"1934","Chordata","Mammalia","Rodentia","Chinchillidae","Lagidium","Lagidium viscacia","viscacia","",1,"Warnke, 1908","1908","Warnke, P. (1908). Mitteilung neuer Gehirn-und Körpergewichtsbestimmungen bei Saugern. J. Psychol. Neurol., 13, 355-403.",2.252,"kg",NA,NA,"","",NA,"2252","g",NA,"",NA,NA,"","","",NA,"",NA,"",NA,"",0.016,"kg",NA,NA,"","Viscacia viscacia","German?",16,"g"
"1935","Chordata","Mammalia","Rodentia","Chinchillidae","Lagidium","Lagidium viscacia","viscacia","",1,"Warnke, 1908","1908","Warnke, P. (1908). Mitteilung neuer Gehirn-und Körpergewichtsbestimmungen bei Saugern. J. Psychol. Neurol., 13, 355-403.",2.35,"kg",NA,NA,"","",NA,"2350","g",NA,"",NA,NA,"","","",NA,"",NA,"",NA,"",0.0152,"kg",NA,NA,"","","German?",15.2,"g"
"1936","Chordata","Mammalia","Rodentia","Chinchillidae","Lagidium","Lagidium viscacia","viscacia","",1,"Warnke, 1908","1908","Warnke, P. (1908). Mitteilung neuer Gehirn-und Körpergewichtsbestimmungen bei Saugern. J. Psychol. Neurol., 13, 355-403.",3.845,"kg",NA,NA,"","",NA,"3845","g",NA,"",NA,NA,"","","",NA,"",NA,"",NA,"",0.0148,"kg",NA,NA,"","","German?",14.8,"g"
"1937","Chordata","Mammalia","Rodentia","Chinchillidae","Lagidium","Lagidium viscacia","viscacia","",1,"Warnke, 1908","1908","Warnke, P. (1908). Mitteilung neuer Gehirn-und Körpergewichtsbestimmungen bei Saugern. J. Psychol. Neurol., 13, 355-403.",1.395,"kg",NA,NA,"","",NA,"1395","g",NA,"",NA,NA,"","","",NA,"",NA,"",NA,"",0.0143,"kg",NA,NA,"","","German?",14.3,"g"
"1938","Chordata","Mammalia","Rodentia","Cuniculidae","Cuniculus","Cuniculus paca","paca","",1,"Warnke, 1908","1908","Warnke, P. (1908). Mitteilung neuer Gehirn-und Körpergewichtsbestimmungen bei Saugern. J. Psychol. Neurol., 13, 355-403.",5.635,"kg",NA,NA,"","",NA,"5635","g",NA,"",NA,NA,"","","",NA,"",NA,"",NA,"",0.0358,"kg",NA,NA,"","Coelogenys paca","German?",35.8,"g"
"1939","Chordata","Mammalia","Rodentia","Caviidae","Dolichotis","Dolichotis patagonum","patagonum","",1,"Warnke, 1908","1908","Warnke, P. (1908). Mitteilung neuer Gehirn-und Körpergewichtsbestimmungen bei Saugern. J. Psychol. Neurol., 13, 355-403.",NA,"",NA,NA,"","",NA,"","",NA,"",NA,NA,"","","",NA,"",NA,"",NA,"",0.0305,"kg",NA,NA,"","Dolichotes patagonicus","German?",30.5,"g"
"1940","Chordata","Mammalia","Rodentia","Caviidae","Cavia","Cavia porcellus","porcellus","",1,"Warnke, 1908","1908","Warnke, P. (1908). Mitteilung neuer Gehirn-und Körpergewichtsbestimmungen bei Saugern. J. Psychol. Neurol., 13, 355-403.",0.348,"kg",NA,NA,"","",NA,"348","g",NA,"",NA,NA,"","","",NA,"",NA,"",NA,"",0.0064,"kg",NA,NA,"","","German?",6.4,"g"
"1941","Chordata","Mammalia","Rodentia","Caviidae","Cavia","Cavia porcellus","porcellus","",1,"Warnke, 1908","1908","Warnke, P. (1908). Mitteilung neuer Gehirn-und Körpergewichtsbestimmungen bei Saugern. J. Psychol. Neurol., 13, 355-403.",0.648,"kg",NA,NA,"","",NA,"648","g",NA,"",NA,NA,"","","",NA,"",NA,"",NA,"",0.0041,"kg",NA,NA,"","","German?",4.1,"g"
"1942","Chordata","Mammalia","Rodentia","Caviidae","Cavia","Cavia porcellus","porcellus","",1,"Warnke, 1908","1908","Warnke, P. (1908). Mitteilung neuer Gehirn-und Körpergewichtsbestimmungen bei Saugern. J. Psychol. Neurol., 13, 355-403.",0.493,"kg",NA,NA,"","",NA,"493","g",NA,"",NA,NA,"","","",NA,"",NA,"",NA,"",0.0038,"kg",NA,NA,"","","German?",3.8,"g"
"1943","Chordata","Mammalia","Rodentia","Caviidae","Cavia","Cavia porcellus","porcellus","",1,"Warnke, 1908","1908","Warnke, P. (1908). Mitteilung neuer Gehirn-und Körpergewichtsbestimmungen bei Saugern. J. Psychol. Neurol., 13, 355-403.",0.1065,"kg",NA,NA,"","",NA,"106.5","g",NA,"",NA,NA,"","","",NA,"",NA,"",NA,"",0.0029,"kg",NA,NA,"","","German?",2.9,"g"
"1944","Chordata","Mammalia","Rodentia","Caviidae","Cavia","Cavia apera","apera","",1,"Warnke, 1908","1908","Warnke, P. (1908). Mitteilung neuer Gehirn-und Körpergewichtsbestimmungen bei Saugern. J. Psychol. Neurol., 13, 355-403.",0.088,"kg",NA,NA,"","",NA,"88","g",NA,"",NA,NA,"","","",NA,"",NA,"",NA,"",0.0028,"kg",NA,NA,"","","German?",2.8,"g"
"1945","Chordata","Mammalia","Lagomorpha","Leporidae","Lepus","Lepus europaeus","europaeus","",1,"Warnke, 1908","1908","Warnke, P. (1908). Mitteilung neuer Gehirn-und Körpergewichtsbestimmungen bei Saugern. J. Psychol. Neurol., 13, 355-403.",NA,"",NA,NA,"","",NA,"","",NA,"",NA,NA,"","","",NA,"",NA,"",NA,"",0.0178,"kg",NA,NA,"","","German?",17.8,"g"
"1946","Chordata","Mammalia","Lagomorpha","Leporidae","Oryctolagus","Oryctolagus cuniculus","cuniculus","",1,"Warnke, 1908","1908","Warnke, P. (1908). Mitteilung neuer Gehirn-und Körpergewichtsbestimmungen bei Saugern. J. Psychol. Neurol., 13, 355-403.",2.844,"kg",NA,NA,"","",NA,"2844","g",NA,"",NA,NA,"","","",NA,"",NA,"",NA,"",0.0137,"kg",NA,NA,"","","German?",13.7,"g"
"1947","Chordata","Mammalia","Lagomorpha","Leporidae","Oryctolagus","Oryctolagus cuniculus","cuniculus","",1,"Warnke, 1908","1908","Warnke, P. (1908). Mitteilung neuer Gehirn-und Körpergewichtsbestimmungen bei Saugern. J. Psychol. Neurol., 13, 355-403.",2.217,"kg",NA,NA,"","",NA,"2217","g",NA,"",NA,NA,"","","",NA,"",NA,"",NA,"",0.0106,"kg",NA,NA,"","","German?",10.6,"g"
"1948","Chordata","Mammalia","Lagomorpha","Leporidae","Oryctolagus","Oryctolagus cuniculus","cuniculus","",1,"Warnke, 1908","1908","Warnke, P. (1908). Mitteilung neuer Gehirn-und Körpergewichtsbestimmungen bei Saugern. J. Psychol. Neurol., 13, 355-403.",0.622,"kg",NA,NA,"","",NA,"622","g",NA,"",NA,NA,"","","",NA,"",NA,"",NA,"",0.00905,"kg",NA,NA,"","","German?",9.05,"g"
"1949","Chordata","Mammalia","Hyracoidea","Procaviidae","Procavia","Procavia capensis","capensis","",1,"Warnke, 1908","1908","Warnke, P. (1908). Mitteilung neuer Gehirn-und Körpergewichtsbestimmungen bei Saugern. J. Psychol. Neurol., 13, 355-403.",1.92,"kg",NA,NA,"","",NA,"1920","g",NA,"",NA,NA,"","","",NA,"",NA,"",NA,"",0.02,"kg",NA,NA,"","","German?",20,"g"
"1950","Chordata","Mammalia","Hyracoidea","Procaviidae","Procavia","Procavia capensis","capensis","",1,"Warnke, 1908","1908","Warnke, P. (1908). Mitteilung neuer Gehirn-und Körpergewichtsbestimmungen bei Saugern. J. Psychol. Neurol., 13, 355-403.",0.6,"kg",NA,NA,"","",NA,"600","g",NA,"",NA,NA,"","","",NA,"",NA,"",NA,"",0.0148,"kg",NA,NA,"","","German?",14.8,"g"
"1951","Chordata","Mammalia","Artiodactyla","Tayassuidae","Pecari","Pecari tajacu","tajacu","",1,"Warnke, 1908","1908","Warnke, P. (1908). Mitteilung neuer Gehirn-und Körpergewichtsbestimmungen bei Saugern. J. Psychol. Neurol., 13, 355-403.",NA,"",NA,NA,"","",NA,"","",NA,"",NA,NA,"","","",NA,"",NA,"",NA,"",0.0853,"kg",NA,NA,"","Dicotyles torquatus","German?",85.3,"g"
"1952","Chordata","Mammalia","Artiodactyla","Suidae","Sus","Sus scrofa","scrofa","",1,"Warnke, 1908","1908","Warnke, P. (1908). Mitteilung neuer Gehirn-und Körpergewichtsbestimmungen bei Saugern. J. Psychol. Neurol., 13, 355-403.",NA,"",NA,NA,"","",NA,"","",NA,"",NA,NA,"","","",NA,"",NA,"",NA,"",0.1698,"kg",NA,NA,"","Sus scropha domestica","German?",169.8,"g"
"1953","Chordata","Mammalia","Artiodactyla","Cervidae","Cervus","Cervus canadensis","canadensis","",1,"Warnke, 1908","1908","Warnke, P. (1908). Mitteilung neuer Gehirn-und Körpergewichtsbestimmungen bei Saugern. J. Psychol. Neurol., 13, 355-403.",200,"kg",NA,NA,"","",NA,"2e+05","g",NA,"",NA,NA,"","","",NA,"",NA,"",NA,"",0.4093,"kg",NA,NA,"","","German?",409.3,"g"
"1954","Chordata","Mammalia","Artiodactyla","Cervidae","Odocoileus","Odocoileus hemionus","hemionus","",1,"Warnke, 1908","1908","Warnke, P. (1908). Mitteilung neuer Gehirn-und Körpergewichtsbestimmungen bei Saugern. J. Psychol. Neurol., 13, 355-403.",NA,"",NA,NA,"","",NA,"","",NA,"",NA,NA,"","","",NA,"",NA,"",NA,"",0.195,"kg",NA,NA,"","Odoileus haemionus","German?",195,"g"
"1955","Chordata","Mammalia","Artiodactyla","Cervidae","Rusa","Rusa timorensis","timorensis","",1,"Warnke, 1908","1908","Warnke, P. (1908). Mitteilung neuer Gehirn-und Körpergewichtsbestimmungen bei Saugern. J. Psychol. Neurol., 13, 355-403.",NA,"",NA,NA,"","",NA,"","",NA,"",NA,NA,"","","",NA,"",NA,"",NA,"",0.1976,"kg",NA,NA,"","","German?",197.6,"g"
"1956","Chordata","Mammalia","Artiodactyla","Bovidae","Boselaphus","Boselaphus tragocamelus","tragocamelus","",1,"Warnke, 1908","1908","Warnke, P. (1908). Mitteilung neuer Gehirn-und Körpergewichtsbestimmungen bei Saugern. J. Psychol. Neurol., 13, 355-403.",125,"kg",NA,NA,"","",NA,"125000","g",NA,"",NA,NA,"","","",NA,"",NA,"",NA,"",0.2555,"kg",NA,NA,"","","German?",255.5,"g"
"1957","Chordata","Mammalia","Artiodactyla","Bovidae","Boselaphus","Boselaphus tragocamelus","tragocamelus","",1,"Warnke, 1908","1908","Warnke, P. (1908). Mitteilung neuer Gehirn-und Körpergewichtsbestimmungen bei Saugern. J. Psychol. Neurol., 13, 355-403.",125,"kg",NA,NA,"","",NA,"125000","g",NA,"",NA,NA,"","","",NA,"",NA,"",NA,"",0.288,"kg",NA,NA,"","","German?",288,"g"
"1958","Chordata","Mammalia","Artiodactyla","Bovidae","Capra","Capra aegagrus","aegagrus","",1,"Warnke, 1908","1908","Warnke, P. (1908). Mitteilung neuer Gehirn-und Körpergewichtsbestimmungen bei Saugern. J. Psychol. Neurol., 13, 355-403.",NA,"",NA,NA,"","",NA,"","",NA,"",NA,NA,"","","",NA,"",NA,"",NA,"",0.1306,"kg",NA,NA,"","","German?",130.6,"g"
"1959","Chordata","Mammalia","Artiodactyla","Bovidae","Capra","Capra aegagrus","aegagrus","",1,"Warnke, 1908","1908","Warnke, P. (1908). Mitteilung neuer Gehirn-und Körpergewichtsbestimmungen bei Saugern. J. Psychol. Neurol., 13, 355-403.",NA,"",NA,NA,"","",NA,"","",NA,"",NA,NA,"","","",NA,"",NA,"",NA,"",0.0858,"kg",NA,NA,"","","German?",85.8,"g"
"1960","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","Bos taurus","taurus","",1,"Warnke, 1908","1908","Warnke, P. (1908). Mitteilung neuer Gehirn-und Körpergewichtsbestimmungen bei Saugern. J. Psychol. Neurol., 13, 355-403.",NA,"",NA,NA,"","",NA,"","",NA,"",NA,NA,"","","",NA,"",NA,"",NA,"",0.307,"kg",NA,NA,"","","German?",307,"g"
"1961","Chordata","Mammalia","Cingulata","Chlamyphoridae","Euphractus","Euphractus sexcinctus","sexcinctus","",1,"Warnke, 1908","1908","Warnke, P. (1908). Mitteilung neuer Gehirn-und Körpergewichtsbestimmungen bei Saugern. J. Psychol. Neurol., 13, 355-403.",7.99,"kg",NA,NA,"","",NA,"7990","g",NA,"",NA,NA,"","","",NA,"",NA,"",NA,"",0.0335,"kg",NA,NA,"","Dasypus sexcinctus","German?",33.5,"g"
"1962","Chordata","Mammalia","Pilosa","Bradypodidae","Bradypus","Bradypus tridactylus","tridactylus","",1,"Warnke, 1908","1908","Warnke, P. (1908). Mitteilung neuer Gehirn-und Körpergewichtsbestimmungen bei Saugern. J. Psychol. Neurol., 13, 355-403.",4.097,"kg",NA,NA,"","",NA,"4097","g",NA,"",NA,NA,"","","",NA,"",NA,"",NA,"",0.0249,"kg",NA,NA,"","","German?",24.9,"g"
"1963","Chordata","Mammalia","Diprotodontia","Phalangeridae","Trichosurus","Trichosurus vulpecula","vulpecula","",1,"Warnke, 1908","1908","Warnke, P. (1908). Mitteilung neuer Gehirn-und Körpergewichtsbestimmungen bei Saugern. J. Psychol. Neurol., 13, 355-403.",1.62,"kg",NA,NA,"","",NA,"1620","g",NA,"",NA,NA,"","","",NA,"",NA,"",NA,"",0.0114,"kg",NA,NA,"","","German?",11.4,"g"
"1964","Chordata","Mammalia","Diprotodontia","Macropodidae","Macropus","Macropus robustus","robustus","",1,"Warnke, 1908","1908","Warnke, P. (1908). Mitteilung neuer Gehirn-und Körpergewichtsbestimmungen bei Saugern. J. Psychol. Neurol., 13, 355-403.",NA,"",NA,NA,"","",NA,"","",NA,"",NA,NA,"","","",NA,"",NA,"",NA,"",0.0358,"kg",NA,NA,"","","German?",35.8,"g"
"1965","Chordata","Mammalia","Diprotodontia","Macropodidae","Onychogalea","Onychogalea fraenata","fraenata","",1,"Warnke, 1908","1908","Warnke, P. (1908). Mitteilung neuer Gehirn-und Körpergewichtsbestimmungen bei Saugern. J. Psychol. Neurol., 13, 355-403.",1.433,"kg",NA,NA,"","",NA,"1433","g",NA,"",NA,NA,"","","",NA,"",NA,"",NA,"",0.0135,"kg",NA,NA,"","I believe if my German is correct, the other two values were for juvenile therefore deleted ","German?",13.5,"g"
"1966","Chordata","Mammalia","Didelphimorphia","Didelphidae","Didelphis","Didelphis marsupialis","marsupialis","",1,"Warnke, 1908","1908","Warnke, P. (1908). Mitteilung neuer Gehirn-und Körpergewichtsbestimmungen bei Saugern. J. Psychol. Neurol., 13, 355-403.",1.7,"kg",NA,NA,"","",NA,"1700","g",NA,"",NA,NA,"","","",NA,"",NA,"",NA,"",0.0063,"kg",NA,NA,"","","German?",6.3,"g"
"1968","Arthropoda","Insecta","Blattodea","Blattidae","Periplaneta","Periplaneta americana","americana","",5,"Crile & Quiring, 1940","1940","Crile, G., & Quiring, D. P. (1940). A record of the body weight and certain organ and gland weights of 3690 animals. Ohio Journal of Science",9.2e-05,"kg",NA,NA,"","DONTWARN: checked, value correct",NA,"9.2e-05","kg",NA,"",NA,NA,"","","",NA,"",NA,"",NA,"",1.95e-07,"kg",NA,NA,"brain weighed","ganglia and ventral nerve cord","",0.000195,"g"
"1969","Arthropoda","Insecta","Orthoptera","Acrididae","Melanoplus","Melanoplus femurrubrum","femurrubrum","",54,"Crile & Quiring, 1940","1940","Crile, G., & Quiring, D. P. (1940). A record of the body weight and certain organ and gland weights of 3690 animals. Ohio Journal of Science",0.000458,"kg",NA,NA,"","",NA,"0.000458","kg",NA,"",NA,NA,"","","",NA,"",NA,"",NA,"",2.33e-06,"kg",NA,NA,"brain weighed","ganglia and ventral nerve cord","",0.00233,"g"
